"n","B","j","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,1,1,1.48549026308358,1.48457088194281,1.26941095474336,1.26831567339409,1.7015695714238,1.70082609049153
500,2,1,1.35425936058464,1.34427869042442,1.13362728984723,1.12475058769445,1.57489143132205,1.5638067931544
500,3,1,1.25686626613913,1.24892599064974,1.03536920888117,1.02745036525188,1.47836332339709,1.4704016160476
500,4,1,1.33704749459108,1.33154476306313,1.11873512713488,1.11362713200636,1.55535986204729,1.54946239411989
500,5,1,1.51037680800452,1.50659690106805,1.29735545321246,1.29286684881331,1.72339816279658,1.7203269533228
500,6,1,1.58227937115614,1.57984363291247,1.35102055574382,1.34901847173433,1.81353818656845,1.81066879409061
500,7,1,1.57218499475144,1.57142060260794,1.34163183954301,1.34067529582997,1.80273814995987,1.80216590938592
500,8,1,1.37246991460192,1.37323300802428,1.15445020805308,1.15514640396984,1.59048962115076,1.59131961207872
500,9,1,1.55824145962762,1.56064693105928,1.32797995993823,1.3297195299952,1.788502959317,1.79157433212337
500,10,1,1.58553374388519,1.57840122307317,1.35865238749622,1.35060619392794,1.81241510027415,1.8061962522184
500,11,1,1.35881878905457,1.35703584095164,1.12540100089302,1.12349804688468,1.59223657721611,1.5905736350186
500,12,1,1.46675371755816,1.46192001001396,1.24256654977492,1.23731606393765,1.69094088534141,1.68652395609026
500,13,1,1.49948727057587,1.49442990701429,1.2835871449107,1.27839335772987,1.71538739624103,1.7104664562987
500,14,1,1.72664460433918,1.73090840971017,1.50294621142366,1.5064627531192,1.9503429972547,1.95535406630115
500,15,1,1.57087619994851,1.57556769477595,1.34207403421369,1.34551828830088,1.79967836568333,1.80561710125103
500,16,1,1.43408208028558,1.43310624160012,1.20658073863009,1.20530077105494,1.66158342194106,1.66091171214529
500,17,1,1.28958940787872,1.28700124404082,1.0657941075497,1.06287697914731,1.51338470820773,1.51112550893434
500,18,1,1.55686613081816,1.55653963807211,1.33698453388519,1.33642938817681,1.77674772775113,1.77664988796742
500,19,1,1.49257812752041,1.49391012425997,1.28531293810921,1.28598174933795,1.69984331693161,1.701838499182
500,20,1,1.27539834615677,1.27163166143777,1.05611746615071,1.05275751611886,1.49467922616282,1.49050580675667
500,21,1,1.65220448210526,1.65677229660377,1.41329328277323,1.41763837150311,1.89111568143729,1.89590622170443
500,22,1,1.31311342183308,1.31516083454041,1.09192198443478,1.09374814004162,1.53430485923138,1.53657352903921
500,23,1,1.52814868920334,1.52556028192667,1.30414806653984,1.30148861948515,1.75214931186684,1.7496319443682
500,24,1,1.5753090145461,1.57633272739684,1.34506999652202,1.34600480501924,1.80554803257019,1.80666064977444
500,25,1,1.44115463361751,1.44007844505042,1.2256451940503,1.22479504353024,1.65666407318471,1.6553618465706
500,26,1,1.47764245884009,1.47714504595267,1.2584741943118,1.25747900524236,1.69681072336839,1.69681108666299
500,27,1,1.35000487763197,1.36342141126378,1.13089760035184,1.14582452489986,1.5691121549121,1.58101829762769
500,28,1,1.26210102766476,1.27318943811688,1.03214163280428,1.04256250893164,1.49206042252525,1.50381636730213
500,29,1,1.48525431830388,1.4767494128599,1.2651592406653,1.25666464047774,1.70534939594245,1.69683418524207
