"n","B","j","psi_relax","psi_tmle","lower_relax","lower_tmle","upper_relax","upper_tmle"
500,1,1,1.2349935468712,1.24469066736477,1.06455459212102,1.07429391278991,1.40543250162138,1.41508742193964
500,2,1,1.1479538712216,1.1406611993529,0.978136602588151,0.972614378869925,1.31777113985505,1.30870801983588
500,3,1,1.25074960585165,1.25316524621238,1.07936825300149,1.08047058846113,1.42213095870181,1.42585990396363
500,4,1,1.236610219442,1.23457249187056,1.0642263839106,1.06556595792561,1.4089940549734,1.40357902581551
500,5,1,1.24227368336545,1.23341578664065,1.07206958486529,1.06377405542183,1.41247778186561,1.40305751785946
500,6,1,1.27385827187933,1.29153637141933,1.09489474118853,1.11676454574016,1.45282180257014,1.4663081970985
500,7,1,1.26073103397926,1.27377159459144,1.09918874061729,1.11354190743319,1.42227332734123,1.43400128174969
500,8,1,1.37806265858148,1.36129082027262,1.21160054319714,1.19500655206537,1.54452477396583,1.52757508847987
500,9,1,1.28769256893482,1.26397542955398,1.11865752191915,1.09427394608048,1.4567276159505,1.43367691302747
500,10,1,1.36305297699907,1.35697164796587,1.19006819210005,1.18875198123744,1.53603776189808,1.5251913146943
500,11,1,1.32516739073876,1.34963057781312,1.15008780956029,1.17217312425336,1.50024697191722,1.52708803137287
500,12,1,1.11935558123264,1.09452333838549,0.954254861408763,0.934299638730643,1.28445630105651,1.25474703804033
500,13,1,1.21332909515034,1.21138518186097,1.03029888380391,1.0316754163756,1.39635930649677,1.39109494734633
500,14,1,1.25431033541585,1.26113141187812,1.0804618558655,1.08521630645527,1.42815881496619,1.43704651730098
500,15,1,1.21190032596983,1.22256125156844,1.03337055762874,1.04353890899111,1.39043009431093,1.40158359414577
500,16,1,1.18625887070542,1.12525758427384,0.999923146674431,0.94681511186593,1.37259459473642,1.30370005668176
500,17,1,1.26270288918778,1.29665750740379,1.08517599927182,1.11972185604085,1.44022977910374,1.47359315876673
500,18,1,1.39699590635177,1.37177498667064,1.19730058646777,1.18707518155127,1.59669122623577,1.55647479179001
500,19,1,1.12478041408358,1.13482164672507,0.949869371858949,0.961466932791881,1.29969145630822,1.30817636065826
500,20,1,1.37964676981336,1.37522657443917,1.19745294005132,1.19656944094593,1.5618405995754,1.5538837079324
500,21,1,1.23990738203726,1.17288029611036,1.04928700623445,0.988484066194764,1.43052775784007,1.35727652602595
500,22,1,1.26360985746798,1.24265747015626,1.07088387831791,1.06122673810564,1.45633583661804,1.42408820220689
500,23,1,1.25278224665059,1.23828042467964,1.07921281021403,1.06723950862323,1.42635168308714,1.40932134073606
500,24,1,1.0995937764366,1.11613384570376,0.927639794977248,0.943332903890825,1.27154775789596,1.2889347875167
500,25,1,1.29975865425343,1.25259258926667,1.13003254493873,1.08881344058894,1.46948476356813,1.41637173794441
500,26,1,1.29921978766704,1.31099602887467,1.12451250455667,1.13930487711522,1.4739270707774,1.48268718063412
500,27,1,1.26796194396199,1.25390279662491,1.09993207800582,1.08331079426414,1.43599180991816,1.42449479898569
500,28,1,1.3282184858547,1.30469832231611,1.12980456396936,1.12428995537806,1.52663240774003,1.48510668925416
500,29,1,1.22326301189517,1.2273395678329,1.04174585360675,1.04882551947948,1.4047801701836,1.40585361618632
500,30,1,1.50029656216937,1.49006744710908,1.32078090555648,1.31625154774795,1.67981221878226,1.6638833464702
500,31,1,1.23288523649087,1.28958044600571,1.05148143874563,1.1134534185797,1.41428903423611,1.46570747343171
500,32,1,1.25637303202653,1.26560769783348,1.08353340226199,1.09841046113293,1.42921266179107,1.43280493453403
500,33,1,1.2792376065672,1.27530737952045,1.08756125332838,1.08220982157713,1.47091395980601,1.46840493746378
500,34,1,1.06790296732333,1.07510037987491,0.882002597191403,0.89135900394626,1.25380333745527,1.25884175580356
500,35,1,1.28163537254573,1.2537026408015,1.0968032100884,1.06700020175966,1.46646753500306,1.44040507984335
500,36,1,1.19394888948459,1.23181134693157,1.01881229639403,1.06018041449199,1.36908548257514,1.40344227937116
500,37,1,1.1797137350607,1.16939930477603,1.00205199303947,0.993217255511935,1.35737547708194,1.34558135404012
500,38,1,1.24215342683555,1.23593937905888,1.07566725037174,1.06963940563109,1.40863960329937,1.40223935248668
500,39,1,1.30318825845935,1.29145561710752,1.13460052154052,1.12359369127674,1.47177599537819,1.45931754293829
500,40,1,1.17774027177792,1.18427155896996,1.01414726726933,1.01950136263078,1.34133327628651,1.34904175530914
500,41,1,1.25674332894256,1.2367626239247,1.07457930745786,1.05675863745094,1.43890735042725,1.41676661039846
500,42,1,1.14129893856063,1.12490830590039,0.964763916032402,0.951330476772281,1.31783396108886,1.2984861350285
500,43,1,1.1670879437391,1.16062992307088,1.0145116115952,1.00857478394698,1.319664275883,1.31268506219477
500,44,1,1.43884174353252,1.4412363830198,1.24110430989835,1.25228596153216,1.6365791771667,1.63018680450745
500,45,1,1.28572215611938,1.28323838312737,1.10315208478982,1.10292331316167,1.46829222744894,1.46355345309307
500,46,1,1.30113572782677,1.27028509935629,1.13184522434491,1.10765861663346,1.47042623130864,1.43291158207912
500,47,1,1.20160084809422,1.17195036867107,1.02895259587455,1.00359668930906,1.37424910031389,1.34030404803309
500,48,1,1.33453355727299,1.28519152260016,1.147453946151,1.10041055975124,1.52161316839498,1.46997248544908
500,49,1,1.28989596563336,1.28665363872012,1.10503534707889,1.10263209053158,1.47475658418782,1.47067518690865
500,50,1,1.31218405918722,1.29311517481442,1.13320704001974,1.1200091321174,1.4911610783547,1.46622121751143
500,51,1,1.21383031639577,1.20218122376319,1.02605448526772,1.0151990962146,1.40160614752382,1.38916335131178
500,52,1,1.28110286851434,1.26041217188194,1.11522281899432,1.0933490914245,1.44698291803436,1.42747525233938
500,53,1,1.2981013471024,1.30008599985058,1.12871757029928,1.12801494085748,1.46748512390551,1.47215705884367
500,54,1,1.49570733308568,1.50432185855472,1.32297758416221,1.33526201798789,1.66843708200915,1.67338169912155
500,55,1,1.15921605461841,1.15487637866591,0.977849268782699,0.975439751048376,1.34058284045411,1.33431300628345
500,56,1,1.34289950335891,1.31330047195553,1.16382058784652,1.14676308885449,1.5219784188713,1.47983785505657
500,57,1,1.30699404335553,1.29666222124867,1.14108013783004,1.13070476992257,1.47290794888102,1.46261967257477
500,58,1,1.38512553370957,1.37038425672811,1.21523616394281,1.19847439279619,1.55501490347632,1.54229412066003
500,59,1,1.2675221819109,1.28444931733349,1.1039675739585,1.12397428692681,1.4310767898633,1.44492434774018
500,60,1,1.29352412246853,1.3106629636335,1.12562645901345,1.14563769880712,1.46142178592361,1.47568822845987
500,61,1,1.30594449544056,1.29496797677352,1.13037046338962,1.11844420587201,1.4815185274915,1.47149174767503
500,62,1,1.18454990268005,1.17863538060628,1.01616038909668,1.01092769714323,1.35293941626342,1.34634306406933
500,63,1,1.1964776302243,1.16931032575289,1.02313806617052,0.995677651088774,1.36981719427808,1.342943000417
500,64,1,1.29470448181914,1.27419358866423,1.13027408945341,1.11421583943199,1.45913487418486,1.43417133789648
500,65,1,1.24522829042043,1.24360589333912,1.07616449031597,1.07627125452873,1.4142920905249,1.41094053214952
500,66,1,1.37153764509817,1.3604775506386,1.20337252651259,1.1939575202507,1.53970276368375,1.52699758102651
500,67,1,0.937085323523811,0.947769413281354,0.748300630948152,0.763194587127809,1.12587001609947,1.1323442394349
500,68,1,1.32038921710942,1.33382531817557,1.1528638909661,1.16420548084365,1.48791454325275,1.5034451555075
500,69,1,1.27013495888516,1.26785197733508,1.10434454763962,1.100915716045,1.4359253701307,1.43478823862515
500,70,1,1.30964416850374,1.29601166108421,1.13298703192368,1.1164001157592,1.48630130508381,1.47562320640921
500,71,1,1.42187708573046,1.40317596825901,1.24356388601241,1.22752301571043,1.60019028544851,1.57882892080759
500,72,1,0.673772434210668,0.664334155694905,0.55382807316622,0.541610494816331,0.793716795255116,0.78705781657348
500,73,1,1.27476627460942,1.27736148957398,1.08613590822988,1.08873939787982,1.46339664098896,1.46598358126815
500,74,1,1.40921407578974,1.39937330305525,1.23823095828223,1.23062099087081,1.58019719329726,1.56812561523969
500,75,1,1.21075151143251,1.16412578209036,1.03174592582882,0.989277623048584,1.3897570970362,1.33897394113214
500,76,1,1.13384712592913,1.15395166433341,0.94330524661317,0.986739289827284,1.32438900524509,1.32116403883954
500,77,1,1.4373822690393,1.44565102280378,1.25468733857044,1.26701374757809,1.62007719950816,1.62428829802947
500,78,1,1.37320882214725,1.38298244763771,1.19766354389124,1.20670753357327,1.54875410040325,1.55925736170215
500,79,1,1.15879802083067,1.1927044962184,0.982157969213065,1.01732232932606,1.33543807244827,1.36808666311074
500,80,1,1.23441506036987,1.22575846841698,1.06745012648337,1.06009477738165,1.40137999425637,1.3914221594523
500,81,1,1.35346267915802,1.30446300656732,1.15344010432762,1.11128849599831,1.55348525398842,1.49763751713634
500,82,1,1.28038672033556,1.28660038971783,1.10302721418251,1.11237909136817,1.45774622648861,1.46082168806749
500,83,1,1.27095167479392,1.29288880246642,1.09962845290452,1.12765134961557,1.44227489668332,1.45812625531727
500,84,1,1.11510191501977,1.16367775135035,0.942033833015168,0.991923958875441,1.28816999702437,1.33543154382526
